accession	altitude	assembly_quality	assembly_software	base_count	binning_software	bio_material	broker_name	cell_line	cell_type	center_name	checklist	collected_by	collection_date	collection_date_submitted	completeness_score	contamination_score	country	cram_index_aspera	cram_index_ftp	cram_index_galaxy	cultivar	culture_collection	depth	description	dev_stage	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_package	environmental_sample	experiment_accession	experiment_alias	experiment_title	experimental_factor	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	germline	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_layout	library_name	library_selection	library_source	library_strategy	location	lon	mating_type	nominal_length	nominal_sdev	parent_study	ph	project_name	protocol_label	read_count	run_accession	run_alias	salinity	sample_accession	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_title	sampling_campaign	sampling_platform	sampling_site	scientific_name	secondary_sample_accession	secondary_study_accession	sequencing_method	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	strain	study_accession	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_sex	target_gene	tax_id	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	variety
SAMEA4666210				975186000						SC	ERC000011							fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585951/21908_2#6.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585951/21908_2#6.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585951/21908_2#6.cram.crai				Illumina HiSeq 2500 paired end sequencing								false	ERX2602748	SC_EXP_21908_2#6	Illumina HiSeq 2500 paired end sequencing		fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_2.fastq.gz	341330694;362161122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2585951/ERR2585951_2.fastq.gz	0fc1b6468c4070c329021552b7e35f31;c9240e4eb355c948df000ee548fe5607	2018-05-17	2018-05-17	false											Illumina HiSeq 2500	ILLUMINA				2018-11-16		RNA-seq dUTP eukaryotic	PAIRED	DN475261L:F1	cDNA	TRANSCRIPTOMIC	RNA-Seq				200	0					13002480	ERR2585951	SC_RUN_21908_2#6		SAMEA4666210	c69c8d20-b321-11e6-8d8d-3c4a9275d6c8			HOMO SAPIENS		HOMO SAPIENS				Homo sapiens	ERS2486828	ERP104309												PRJEB22618	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__-sc-4959	SRPK1_is_a_therapeutic_vulnerability_in_acute_myeloid_leukemia_through_its_effects_on_isoform_choice_of_epigenetic_regulators__			ERA1487642		fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2585951/21908_2#6.cram	569302259	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585951/21908_2#6.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2585951/21908_2#6.cram		3e2d57555b8ac98bf63f75b3fb09adcb			9606						
SAMN07358560				12397364000				COLO320HSR		GEO														Illumina HiSeq 2000 sequencing; GSM2705897: COLO320_0nM; Homo sapiens; RNA-Seq								false	SRX3010350	GSM2705897	Illumina HiSeq 2000 sequencing; GSM2705897: COLO320_0nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833356/SRR5833356.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_2.fastq.gz	256404072;2218109572;2311935580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833356/SRR5833356_2.fastq.gz	ed7bee46395b1d58af240d2e8886ed0f;ad47f854e800c63ada9a362723d46998;e5506d5f957054789ec643543ee4acd7	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				64309831	SRR5833356	GSM2705897_r1		SAMN07358560	GSM2705897			COLO320_0nM		COLO320_0nM				Homo sapiens	SRS2360064	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/006/SRR5833356	3363285680	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/006/SRR5833356	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/006/SRR5833356	c86ebe625e7e7e595a23b2e3da608444		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358579				13228474900				COLO320HSR		GEO														Illumina HiSeq 2000 sequencing; GSM2705898: COLO320_30nM; Homo sapiens; RNA-Seq								false	SRX3010351	GSM2705898	Illumina HiSeq 2000 sequencing; GSM2705898: COLO320_30nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833357/SRR5833357.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_2.fastq.gz	276196462;2324820062;2485116048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/007/SRR5833357/SRR5833357_2.fastq.gz	544f4817ee322cac1e13e3745ba663d4;c71e799c5f083a0c3ffa31b7c75c11f6;a79c251ebbdd4d63f9a370efe4824a69	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				68646139	SRR5833357	GSM2705898_r1		SAMN07358579	GSM2705898			COLO320_30nM		COLO320_30nM				Homo sapiens	SRS2360065	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/007/SRR5833357	3570507102	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/007/SRR5833357	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/007/SRR5833357	6dcee13675599e0ff5e19d27c4e1ac50		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358578				11947807900				COLO320HSR		GEO														Illumina HiSeq 2000 sequencing; GSM2705899: COLO320_100nM; Homo sapiens; RNA-Seq								false	SRX3010352	GSM2705899	Illumina HiSeq 2000 sequencing; GSM2705899: COLO320_100nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833358/SRR5833358.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_2.fastq.gz	256742944;2119021109;2248349807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/008/SRR5833358/SRR5833358_2.fastq.gz	c78b54db5b6598e312a4769900cf54a1;66c2e159ed6764006e8d69ebc5cf2da2;ac8a9fc723e42d7ce73ab5437540257e	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				62062929	SRR5833358	GSM2705899_r1		SAMN07358578	GSM2705899			COLO320_100nM		COLO320_100nM				Homo sapiens	SRS2360066	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/008/SRR5833358	3228425773	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/008/SRR5833358	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/008/SRR5833358	2d835bca3ea7996369678817ae924a9b		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358561				12576821200				COLO320HSR		GEO														Illumina HiSeq 2000 sequencing; GSM2705900: COLO320_300nM; Homo sapiens; RNA-Seq								false	SRX3010353	GSM2705900	Illumina HiSeq 2000 sequencing; GSM2705900: COLO320_300nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833359/SRR5833359.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_2.fastq.gz	283220952;2225146077;2377099134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/009/SRR5833359/SRR5833359_2.fastq.gz	5ea293f7441be1b9c6db27921eecbb42;8d742660aac75d613c198e15faa2ca5a;c447f2bfbe96789c1f338a202d5df0d2	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				65468618	SRR5833359	GSM2705900_r1		SAMN07358561	GSM2705900			COLO320_300nM		COLO320_300nM				Homo sapiens	SRS2360067	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/009/SRR5833359	3415095207	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/009/SRR5833359	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/009/SRR5833359	1eba1bfdf342b68795d6a5576a424fcd		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358573				12867821100				MDA-MB-468		GEO														Illumina HiSeq 2000 sequencing; GSM2705901: MB468_0nM; Homo sapiens; RNA-Seq								false	SRX3010354	GSM2705901	Illumina HiSeq 2000 sequencing; GSM2705901: MB468_0nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833360/SRR5833360.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_2.fastq.gz	250676578;2121892629;2322822979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/000/SRR5833360/SRR5833360_2.fastq.gz	21721a46c014847bd5e2501d664241f7;13e9c2add83c604a6f55749b27756ec7;26d339d4b239ae3721ae128147f18bab	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				66754569	SRR5833360	GSM2705901_r1		SAMN07358573	GSM2705901			MB468_0nM		MB468_0nM				Homo sapiens	SRS2360068	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/000/SRR5833360	3285091162	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/000/SRR5833360	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/000/SRR5833360	5e06be2ba8de5195ee8b5c75a19a3770		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358574				12376120900				MDA-MB-468		GEO														Illumina HiSeq 2000 sequencing; GSM2705902: MB468_30nM; Homo sapiens; RNA-Seq								false	SRX3010355	GSM2705902	Illumina HiSeq 2000 sequencing; GSM2705902: MB468_30nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833361/SRR5833361.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_2.fastq.gz	238401632;2083912866;2215309397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/001/SRR5833361/SRR5833361_2.fastq.gz	523293b44195e860dbcd72807b5064b4;009fc0881b67b7ffe550bab51548fc3a;f71874bd24a7ed7a7e784c7e72544292	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				64186390	SRR5833361	GSM2705902_r1		SAMN07358574	GSM2705902			MB468_30nM		MB468_30nM				Homo sapiens	SRS2360069	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/001/SRR5833361	3159691631	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/001/SRR5833361	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/001/SRR5833361	96c7fc0d476f27d6b106867adccafd16		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358577				11585647700				MDA-MB-468		GEO														Illumina HiSeq 2000 sequencing; GSM2705903: MB468_100nM; Homo sapiens; RNA-Seq								false	SRX3010356	GSM2705903	Illumina HiSeq 2000 sequencing; GSM2705903: MB468_100nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/002/SRR5833362/SRR5833362.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_2.fastq.gz	246705576;2007326772;2123580610	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/002/SRR5833362/SRR5833362_2.fastq.gz	5d0ddfd3a0f26f949813dcdfd4e3acaf;09006a320f9ea1c6c325329269380f3f;2a3cea93f9b8ef6dde5d4c825f612b0b	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				60254453	SRR5833362	GSM2705903_r1		SAMN07358577	GSM2705903			MB468_100nM		MB468_100nM				Homo sapiens	SRS2360071	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/002/SRR5833362	3047427405	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/002/SRR5833362	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/002/SRR5833362	f02eb314e3b38999e5e6ef763ecc41ef		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358576				11325221900				MDA-MB-468		GEO														Illumina HiSeq 2000 sequencing; GSM2705904: MB468_300nM; Homo sapiens; RNA-Seq								false	SRX3010357	GSM2705904	Illumina HiSeq 2000 sequencing; GSM2705904: MB468_300nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/003/SRR5833363/SRR5833363.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_2.fastq.gz	240199462;1943027321;2042611117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/003/SRR5833363/SRR5833363_2.fastq.gz	bb841c10075158bd17352db19fdb12af;cf2e34cc9782c382122379d54298e277;4c7be4bafed054595a458db70f7066a6	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				58927503	SRR5833363	GSM2705904_r1		SAMN07358576	GSM2705904			MB468_300nM		MB468_300nM				Homo sapiens	SRS2360070	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/003/SRR5833363	2911643220	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/003/SRR5833363	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/003/SRR5833363	d8d1afe6a2ba5505b79c815863004b7f		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358575				13252273200				NCI-H1048		GEO														Illumina HiSeq 2000 sequencing; GSM2705905: H1048_0nM; Homo sapiens; RNA-Seq								false	SRX3010358	GSM2705905	Illumina HiSeq 2000 sequencing; GSM2705905: H1048_0nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/004/SRR5833364/SRR5833364.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_2.fastq.gz	268712315;2250247587;2413026991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/004/SRR5833364/SRR5833364_2.fastq.gz	8e60a60b7f885f678479c6b940156027;3f7e44bcc6e43fce861c865d25e8487f;6ad8d6b78961fbe7f8e7dfd5cf0d0d11	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				68736827	SRR5833364	GSM2705905_r1		SAMN07358575	GSM2705905			H1048_0nM		H1048_0nM				Homo sapiens	SRS2360072	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/004/SRR5833364	3417955016	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/004/SRR5833364	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/004/SRR5833364	a5bffa645b4489f7ce6c9d0931682b41		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358572				12327794900				NCI-H1048		GEO														Illumina HiSeq 2000 sequencing; GSM2705906: H1048_30nM; Homo sapiens; RNA-Seq								false	SRX3010359	GSM2705906	Illumina HiSeq 2000 sequencing; GSM2705906: H1048_30nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/005/SRR5833365/SRR5833365.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_2.fastq.gz	254775473;2057523994;2223391501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/005/SRR5833365/SRR5833365_2.fastq.gz	9aa9cce24ded49f063ddeec0b3a487e8;0831ea156507f907b053110511e0f8b6;847dbf9a4473b6bf03e529336c1973ac	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				64035077	SRR5833365	GSM2705906_r1		SAMN07358572	GSM2705906			H1048_30nM		H1048_30nM				Homo sapiens	SRS2360073	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/005/SRR5833365	3111030330	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/005/SRR5833365	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/005/SRR5833365	0640629e9812cdb04123eec6ab6c32c0		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
SAMN07358571				12185004200				NCI-H1048		GEO														Illumina HiSeq 2000 sequencing; GSM2705907: H1048_100nM; Homo sapiens; RNA-Seq								false	SRX3010360	GSM2705907	Illumina HiSeq 2000 sequencing; GSM2705907: H1048_100nM; Homo sapiens; RNA-Seq		fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833366/SRR5833366.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_2.fastq.gz	271382107;2096783580;2236970768	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR583/006/SRR5833366/SRR5833366_2.fastq.gz	6db51fa3f0d299fc603fca85574feb3a;092f8d3b281ae441ae8ed07790844a0f;86de032e310737fbbff8def05aff39c0	2018-05-02	2018-05-02	false											Illumina HiSeq 2000	ILLUMINA				2018-05-02		RNA was harvested using RNAeasy kit RNA libraries were prepared for sequencing using standard Illumina protocols	PAIRED		cDNA	TRANSCRIPTOMIC	RNA-Seq						PRJNA9558				63458771	SRR5833366	GSM2705907_r1		SAMN07358571	GSM2705907			H1048_100nM		H1048_100nM				Homo sapiens	SRS2360074	SRP112607						fasp.sra.ebi.ac.uk:/vol1/srr/SRR583/006/SRR5833366	3156791020	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/006/SRR5833366	ftp.sra.ebi.ac.uk/vol1/srr/SRR583/006/SRR5833366	c9c898d5538a68389443622eb1cea43c		PRJNA394754	GSE101540	RNA-seq of cancer cell lines treated with T-025			SRA587774											9606						
