run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
ERR2598345	ERP109002	SAMEA4690268	ERS2510451	ERX2614626	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5841sTS.Human.Testis.1ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	30845577	3115403277	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5841sTS.Human.Testis.1ypb.Male_s	E-MTAB-6814:5841sTS.Human.Testis.1ypb.Male	1608566350	d999b0ed72984c5c3733928516b288ed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598345/ERR2598345.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598345/ERR2598345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598345/ERR2598345.fastq.gz	1485581021	2a2693ee69e4dde65cd09d102a5c92af	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598345/5841sTS.Human.Testis.1ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598345/5841sTS.Human.Testis.1ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598345/5841sTS.Human.Testis.1ypb.Male.fastq.gz	FASTQ	1064992857	d08007e7a004e0c7c9cdf794faf27452	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598345	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598345	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598345	E-MTAB-6814:5841sTS.Human.Testis.1ypb.Male	ArrayExpress	5841sTS.Human.Testis.1ypb.Male		2018-05-25
ERR2598348	ERP109002	SAMEA4690271	ERS2510454	ERX2614629	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	6048sTS.Human.Brain.28ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	41078692	4148947892	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:6048sTS.Human.Brain.28ypb.Male_s	E-MTAB-6814:6048sTS.Human.Brain.28ypb.Male	2220851875	ad1116633c7806898f9efe829294452e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598348/ERR2598348.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598348/ERR2598348.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598348/ERR2598348.fastq.gz	2055460879	92ffbc54bddf0e8c19b10697cb61d426	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598348/6048sTS.Human.Brain.28ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598348/6048sTS.Human.Brain.28ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598348/6048sTS.Human.Brain.28ypb.Male.fastq.gz	FASTQ	1493690262	084103c05dfdcf128adb9cd3e9aa1bb4	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598348	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598348	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598348	E-MTAB-6814:6048sTS.Human.Brain.28ypb.Male	ArrayExpress	6048sTS.Human.Brain.28ypb.Male		2018-05-25
ERR2598347	ERP109002	SAMEA4690270	ERS2510453	ERX2614628	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5908sTS.Human.Brain.29ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	55270908	5582361708	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5908sTS.Human.Brain.29ypb.Male_s	E-MTAB-6814:5908sTS.Human.Brain.29ypb.Male	3091568587	c8388e7108dd63828862a3bfd93256e9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598347/ERR2598347.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598347/ERR2598347.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598347/ERR2598347.fastq.gz	2869838258	b822237809fa3f760f40645411adfd29	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598347/5908sTS.Human.Brain.29ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598347/5908sTS.Human.Brain.29ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598347/5908sTS.Human.Brain.29ypb.Male.fastq.gz	FASTQ	2057133361	6f7c2c8fa8735566b5762703e7827b5d	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598347	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/007/ERR2598347	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598347	E-MTAB-6814:5908sTS.Human.Brain.29ypb.Male	ArrayExpress	5908sTS.Human.Brain.29ypb.Male		2018-05-25
ERR2598353	ERP109002	SAMEA4690276	ERS2510459	ERX2614634	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5540sTS.Human.Cerebellum.29ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	107812179	10889030079	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5540sTS.Human.Cerebellum.29ypb.Male_s	E-MTAB-6814:5540sTS.Human.Cerebellum.29ypb.Male	6140358363	f2231a0afb1e547c2d8c4f37c6444d1f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598353/ERR2598353.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598353/ERR2598353.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598353/ERR2598353.fastq.gz	5702788522	1dd9635408587bb3c17e17bd12c40b79	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598353/5540sTS.Human.Cerebellum.29ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598353/5540sTS.Human.Cerebellum.29ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598353/5540sTS.Human.Cerebellum.29ypb.Male.fastq.gz	FASTQ	4116018309	19b28b4a0e0614853154525434bf3c71	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598353	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598353	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598353	E-MTAB-6814:5540sTS.Human.Cerebellum.29ypb.Male	ArrayExpress	5540sTS.Human.Cerebellum.29ypb.Male		2018-05-25
ERR2598352	ERP109002	SAMEA4690275	ERS2510458	ERX2614633	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5520sTS.Human.Cerebellum.29ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	43948384	4438786784	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5520sTS.Human.Cerebellum.29ypb.Male_s	E-MTAB-6814:5520sTS.Human.Cerebellum.29ypb.Male	2516688543	f6371835f20aecf962f66c29b0c044c7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	2342547762	b134ad11604947adaf4d24d3c6d030ab	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598352/5520sTS.Human.Cerebellum.29ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598352/5520sTS.Human.Cerebellum.29ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598352/5520sTS.Human.Cerebellum.29ypb.Male.fastq.gz	FASTQ	1662888671	b851eb2915551946262a0b4bfbf4f059	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598352	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598352	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598352	E-MTAB-6814:5520sTS.Human.Cerebellum.29ypb.Male	ArrayExpress	5520sTS.Human.Cerebellum.29ypb.Male		2018-05-25
ERR2598362	ERP109002	SAMEA4690285	ERS2510468	ERX2614643	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	6107sTS.Human.Testis.28ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	35544053	3589949353	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:6107sTS.Human.Testis.28ypb.Male_s	E-MTAB-6814:6107sTS.Human.Testis.28ypb.Male	2002046135	50cd43fbcfbf4234e238ffd5adb347f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	1859690297	84f77ecdad7703aa00c15f9bde9433da	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598362/6107sTS.Human.Testis.28ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598362/6107sTS.Human.Testis.28ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598362/6107sTS.Human.Testis.28ypb.Male.fastq.gz	FASTQ	1356592593	0bb83465d6688ff420b0cea23f280d89	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598362	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598362	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598362	E-MTAB-6814:6107sTS.Human.Testis.28ypb.Male	ArrayExpress	6107sTS.Human.Testis.28ypb.Male		2018-05-25
ERR2598356	ERP109002	SAMEA4690279	ERS2510462	ERX2614637	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5547sTS.Human.Cerebellum.39ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	100732386	10173970986	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5547sTS.Human.Cerebellum.39ypb.Male_s	E-MTAB-6814:5547sTS.Human.Cerebellum.39ypb.Male	5723396515	51026d276e8be9c3a06fa1d2e41c6e6a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598356/ERR2598356.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598356/ERR2598356.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598356/ERR2598356.fastq.gz	5315297517	27f4f937a5a3e112516ef009b7743c82	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598356/5547sTS.Human.Cerebellum.39ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598356/5547sTS.Human.Cerebellum.39ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598356/5547sTS.Human.Cerebellum.39ypb.Male.fastq.gz	FASTQ	3775926517	2223c36275538042c054fb1802e760ba	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598356	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/006/ERR2598356	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598356	E-MTAB-6814:5547sTS.Human.Cerebellum.39ypb.Male	ArrayExpress	5547sTS.Human.Cerebellum.39ypb.Male		2018-05-25
ERR2598363	ERP109002	SAMEA4690286	ERS2510469	ERX2614644	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5550sTS.Human.Testis.39ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	41199601	4161159701	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5550sTS.Human.Testis.39ypb.Male_s	E-MTAB-6814:5550sTS.Human.Testis.39ypb.Male	2303840198	3ddda0a56843a5d15cb75d0b2ca9605b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	2140036180	7e8c141c76af555e55323bed20807c29	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598363/5550sTS.Human.Testis.39ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598363/5550sTS.Human.Testis.39ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598363/5550sTS.Human.Testis.39ypb.Male.fastq.gz	FASTQ	1531690177	678aef2259f138b95cadadfe3436b2ff	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598363	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598363	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598363	E-MTAB-6814:5550sTS.Human.Testis.39ypb.Male	ArrayExpress	5550sTS.Human.Testis.39ypb.Male		2018-05-25
ERR2598358	ERP109002	SAMEA4690281	ERS2510464	ERX2614639	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5551sTS.Human.Liver.39ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	27123189	2739442089	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5551sTS.Human.Liver.39ypb.Male_s	E-MTAB-6814:5551sTS.Human.Liver.39ypb.Male	1469266455	3a7872f6fd268d68b13e664686f904c8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598358/ERR2598358.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598358/ERR2598358.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598358/ERR2598358.fastq.gz	1356842957	68d33f41505ee8cd2a3ff4f1667ed6f3	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598358/5551sTS.Human.Liver.39ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598358/5551sTS.Human.Liver.39ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598358/5551sTS.Human.Liver.39ypb.Male.fastq.gz	FASTQ	1004220281	e9bf608c7d8b15ce846cdaa195765824	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598358	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598358	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598358	E-MTAB-6814:5551sTS.Human.Liver.39ypb.Male	ArrayExpress	5551sTS.Human.Liver.39ypb.Male		2018-05-25
ERR2598359	ERP109002	SAMEA4690282	ERS2510465	ERX2614640	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5563sTS.Human.Liver.39ypb.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	33044165	3337460665	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5563sTS.Human.Liver.39ypb.Male_s	E-MTAB-6814:5563sTS.Human.Liver.39ypb.Male	1721371138	4d2255345ad9f81b6bf645974aa9885b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598359/ERR2598359.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598359/ERR2598359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598359/ERR2598359.fastq.gz	1586702133	e94d532903c5524ddd83a06b3da41a6f	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598359/5563sTS.Human.Liver.39ypb.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598359/5563sTS.Human.Liver.39ypb.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598359/5563sTS.Human.Liver.39ypb.Male.fastq.gz	FASTQ	1171279167	34f01dd061fd2e59378e908378764317	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598359	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/009/ERR2598359	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598359	E-MTAB-6814:5563sTS.Human.Liver.39ypb.Male	ArrayExpress	5563sTS.Human.Liver.39ypb.Male		2018-05-25
ERR2598055	ERP109002	SAMEA4689977	ERS2510161	ERX2614336	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5679sTS.Human.Heart.10w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	29389786	2968368386	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5679sTS.Human.Heart.10w.Female_s	E-MTAB-6814:5679sTS.Human.Heart.10w.Female	1576681535	b54ac87d94474e8e758a95e1a9e686f2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598055/ERR2598055.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598055/ERR2598055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598055/ERR2598055.fastq.gz	1457641232	2db9a446dcc4e5ff9fa94b1be52f608a	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598055/5679sTS.Human.Heart.10w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598055/5679sTS.Human.Heart.10w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598055/5679sTS.Human.Heart.10w.Female.fastq.gz	FASTQ	1038934023	46edaf52b176a96ed004cb040b7955c2	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598055	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598055	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598055	E-MTAB-6814:5679sTS.Human.Heart.10w.Female	ArrayExpress	5679sTS.Human.Heart.10w.Female		2018-05-25
ERR2598058	ERP109002	SAMEA4689980	ERS2510164	ERX2614339	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5646sTS.Human.Kidney.10w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	42455384	4287993784	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5646sTS.Human.Kidney.10w.Female_s	E-MTAB-6814:5646sTS.Human.Kidney.10w.Female	2356503348	7025b54f718515d05f3aae6d461a44da	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598058/ERR2598058.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598058/ERR2598058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598058/ERR2598058.fastq.gz	2187068690	a8daf63ac0170318c4580dda98d881f1	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598058/5646sTS.Human.Kidney.10w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598058/5646sTS.Human.Kidney.10w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598058/5646sTS.Human.Kidney.10w.Female.fastq.gz	FASTQ	1551667090	55e0deba931fb598cfae1d380d11316b	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598058	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598058	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598058	E-MTAB-6814:5646sTS.Human.Kidney.10w.Female	ArrayExpress	5646sTS.Human.Kidney.10w.Female		2018-05-25
ERR2598063	ERP109002	SAMEA4689985	ERS2510169	ERX2614344	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3654sTS.Human.Liver.10w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	30238306	3054068906	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3654sTS.Human.Liver.10w.Male_s	E-MTAB-6814:3654sTS.Human.Liver.10w.Male	1727575494	4b2fff730ccb0bd4363c15ab4f66db2d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	1602454289	84d999c98b63a6a9c439158fce5a90c0	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598063/3654sTS.Human.Liver.10w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598063/3654sTS.Human.Liver.10w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598063/3654sTS.Human.Liver.10w.Male.fastq.gz	FASTQ	1231383710	af7e7a6015e6beb078ba4f5ab1bfe6af	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598063	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598063	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598063	E-MTAB-6814:3654sTS.Human.Liver.10w.Male	ArrayExpress	3654sTS.Human.Liver.10w.Male		2018-05-25
ERR2598065	ERP109002	SAMEA4689987	ERS2510171	ERX2614346	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2095sTS.Human.Ovary.10w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	26584280	2685012280	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2095sTS.Human.Ovary.10w.Female_s	E-MTAB-6814:2095sTS.Human.Ovary.10w.Female	2119274598	1cc3964e80f8067109f9817492651e3d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	2007854897	de233f8015390fac806643a697a4b0a7	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598065/2095sTS.Human.Ovary.10w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598065/2095sTS.Human.Ovary.10w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598065/2095sTS.Human.Ovary.10w.Female.fastq.gz	FASTQ	1651415721	e5aed0a1a26723525a8886d7015193d7	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598065	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598065	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598065	E-MTAB-6814:2095sTS.Human.Ovary.10w.Female	ArrayExpress	2095sTS.Human.Ovary.10w.Female		2018-05-25
