study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title
PRJNA523380	SAMN10987603	SRS4395729	SRX5414740	SRR8615660	9606	Homo sapiens	RNASeq-HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	91282177	Illumina HiSeq 2500 sequencing; RNAseq of HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G28845.HuNS1.3.bam	5166382435;5288915499	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615660/SRR8615660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615660/SRR8615660_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615660	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987834	SRS4395728	SRX5414739	SRR8615661	9606	Homo sapiens	RNASeq-HUH7_LIVER	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	89696044	Illumina HiSeq 2500 sequencing; RNAseq of HUH7_LIVER	G28851.HuH-7.3.bam	5067517404;5191206536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615661/SRR8615661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615661/SRR8615661_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615661	HUH7_LIVER	HUH7_LIVER
PRJNA523380	SAMN10987713	SRS4395727	SRX5414738	SRR8615662	9606	Homo sapiens	RNASeq-HUH6_LIVER	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	82748319	Illumina HiSeq 2500 sequencing; RNAseq of HUH6_LIVER	G28858.HuH-6.3.bam	4658040082;4771956721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615662/SRR8615662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615662/SRR8615662_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615662	HUH6_LIVER	HUH6_LIVER
PRJNA523380	SAMN10987843	SRS4395726	SRX5414737	SRR8615663	9606	Homo sapiens	RNASeq-HUH28_BILIARY_TRACT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	72165044	Illumina HiSeq 2500 sequencing; RNAseq of HUH28_BILIARY_TRACT	G28857.HuH28.bam	3826293064;3899705623	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615663/SRR8615663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615663/SRR8615663_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615663	HUH28_BILIARY_TRACT	HUH28_BILIARY_TRACT
PRJNA523380	SAMN10988262	SRS4395725	SRX5414736	SRR8615664	9606	Homo sapiens	RNASeq-HUH1_LIVER	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	87727537	Illumina HiSeq 2500 sequencing; RNAseq of HUH1_LIVER	G28886.huH-1.3.bam	4957822350;5072922097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615664/SRR8615664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615664/SRR8615664_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615664	HUH1_LIVER	HUH1_LIVER
PRJNA523380	SAMN10987865	SRS4395215	SRX5414735	SRR8615665	9606	Homo sapiens	RNASeq-HUG1N_STOMACH	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	97852546	Illumina HiSeq 2500 sequencing; RNAseq of HUG1N_STOMACH	G28852.HuG1-N.3.bam	5516581236;5648949329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615665/SRR8615665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615665/SRR8615665_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615665	HUG1N_STOMACH	HUG1N_STOMACH
PRJNA523380	SAMN10987837	SRS4395724	SRX5414734	SRR8615666	9606	Homo sapiens	RNASeq-HUCCT1_BILIARY_TRACT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	90017528	Illumina HiSeq 2500 sequencing; RNAseq of HUCCT1_BILIARY_TRACT	G28876.HuCCT1.3.bam	5059484414;5195347276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615666/SRR8615666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615666/SRR8615666_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615666	HUCCT1_BILIARY_TRACT	HUCCT1_BILIARY_TRACT
PRJNA523380	SAMN10987949	SRS4395723	SRX5414733	SRR8615667	9606	Homo sapiens	RNASeq-HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	99003904	Illumina HiSeq 2500 sequencing; RNAseq of HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G28835.HT.3.bam	5607810500;5748695198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615667/SRR8615667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615667/SRR8615667_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615667	HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988380	SRS4395722	SRX5414732	SRR8615668	9606	Homo sapiens	RNASeq-HUPT4_PANCREAS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	89563006	Illumina HiSeq 2500 sequencing; RNAseq of HUPT4_PANCREAS	G41683.HUP-T4.5.bam	5205395371;5170441782	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615668/SRR8615668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615668/SRR8615668_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615668	HUPT4_PANCREAS	HUPT4_PANCREAS
PRJNA523380	SAMN10987811	SRS4395721	SRX5414731	SRR8615669	9606	Homo sapiens	RNASeq-HUPT3_PANCREAS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	93672069	Illumina HiSeq 2500 sequencing; RNAseq of HUPT3_PANCREAS	G28850.HUP-T3.3.bam	5296403397;5418921154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615669/SRR8615669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615669/SRR8615669_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615669	HUPT3_PANCREAS	HUPT3_PANCREAS
PRJNA523380	SAMN10988005	SRS4395720	SRX5414730	SRR8615670	9606	Homo sapiens	RNASeq-PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	85768212	Illumina HiSeq 2500 sequencing; RNAseq of PECAPJ15_UPPER_AERODIGESTIVE_TRACT	G27454.PE_CA-PJ15.2.bam	5469921168;5527627896	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615670/SRR8615670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615670/SRR8615670_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615670	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	PECAPJ15_UPPER_AERODIGESTIVE_TRACT
PRJNA523380	SAMN10988174	SRS4395719	SRX5414729	SRR8615671	9606	Homo sapiens	RNASeq-SW780_URINARY_TRACT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	153181542	Illumina HiSeq 2500 sequencing; RNAseq of SW780_URINARY_TRACT	G30608.SW_780.1.bam	8437216106;8967120456	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615671/SRR8615671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615671/SRR8615671_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615671	SW780_URINARY_TRACT	SW780_URINARY_TRACT
PRJNA523380	SAMN10987739	SRS4395250	SRX5414728	SRR8615672	9606	Homo sapiens	RNASeq-TGBC11TKB_STOMACH	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	56813823	Illumina HiSeq 2500 sequencing; RNAseq of TGBC11TKB_STOMACH	G30621.TGBC11TKB.1.bam	3174983875;3367457684	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615672/SRR8615672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615672/SRR8615672_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615672	TGBC11TKB_STOMACH	TGBC11TKB_STOMACH
PRJNA523380	SAMN10989556	SRS4395718	SRX5414727	SRR8615673	9606	Homo sapiens	RNASeq-SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	88337672	Illumina HiSeq 2500 sequencing; RNAseq of SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G27458.SIG-M5.2.bam	5561565808;5626076982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615673/SRR8615673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615673/SRR8615673_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615673	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988529	SRS4395717	SRX5414726	SRR8615674	9606	Homo sapiens	RNASeq-SHP77_LUNG	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	86485696	Illumina HiSeq 2500 sequencing; RNAseq of SHP77_LUNG	G27260.SHP-77.1.bam	5139471705;5102144450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615674/SRR8615674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615674/SRR8615674_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615674	SHP77_LUNG	SHP77_LUNG
PRJNA523380	SAMN10988579	SRS4395716	SRX5414725	SRR8615675	9606	Homo sapiens	RNASeq-SIMA_AUTONOMIC_GANGLIA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	101272805	Illumina HiSeq 2500 sequencing; RNAseq of SIMA_AUTONOMIC_GANGLIA	G27482.SIMA.2.bam	6371683294;6459532443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615675/SRR8615675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615675/SRR8615675_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615675	SIMA_AUTONOMIC_GANGLIA	SIMA_AUTONOMIC_GANGLIA
PRJNA523380	SAMN10989623	SRS4395715	SRX5414724	SRR8615676	9606	Homo sapiens	RNASeq-SIHA_CERVIX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	95136117	Illumina HiSeq 2500 sequencing; RNAseq of SIHA_CERVIX	G41791.SiHa.bam	6063446115;5975160705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615676/SRR8615676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615676/SRR8615676_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615676	SIHA_CERVIX	SIHA_CERVIX
PRJNA523380	SAMN10987910	SRS4395714	SRX5414723	SRR8615677	9606	Homo sapiens	RNASeq-SKBR3_BREAST	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	101546969	Illumina HiSeq 2500 sequencing; RNAseq of SKBR3_BREAST	G27493.SK-BR-3.2.bam	6377941785;6462045966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615677/SRR8615677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615677/SRR8615677_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615677	SKBR3_BREAST	SKBR3_BREAST
PRJNA523380	SAMN10987778	SRS4395713	SRX5414722	SRR8615678	9606	Homo sapiens	RNASeq-SJSA1_BONE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	79280750	Illumina HiSeq 2500 sequencing; RNAseq of SJSA1_BONE	G27227.SJSA-1.1.bam	4640521722;4612329690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615678/SRR8615678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615678/SRR8615678_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615678	SJSA1_BONE	SJSA1_BONE
PRJNA523380	SAMN10987953	SRS4395143	SRX5414721	SRR8615679	9606	Homo sapiens	RNASeq-SKES1_BONE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	106694284	Illumina HiSeq 2500 sequencing; RNAseq of SKES1_BONE	G27467.SK-ES-1.2.bam	6723505506;6816851983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615679/SRR8615679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615679/SRR8615679_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615679	SKES1_BONE	SKES1_BONE
PRJNA523380	SAMN10988030	SRS4395712	SRX5414720	SRR8615680	9606	Homo sapiens	RNASeq-SKCO1_LARGE_INTESTINE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	80797162	Illumina HiSeq 2500 sequencing; RNAseq of SKCO1_LARGE_INTESTINE	G27291.SK-CO-1.1.bam	4741165455;4717478726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615680/SRR8615680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615680/SRR8615680_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615680	SKCO1_LARGE_INTESTINE	SKCO1_LARGE_INTESTINE
PRJNA523380	SAMN10988181	SRS4395711	SRX5414719	SRR8615681	9606	Homo sapiens	RNASeq-SKLMS1_SOFT_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	77995561	Illumina HiSeq 2500 sequencing; RNAseq of SKLMS1_SOFT_TISSUE	G27282.SK-LMS-1.1.bam	4589667350;4561416980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615681/SRR8615681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615681/SRR8615681_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615681	SKLMS1_SOFT_TISSUE	SKLMS1_SOFT_TISSUE
PRJNA523380	SAMN10988022	SRS4395710	SRX5414718	SRR8615682	9606	Homo sapiens	RNASeq-SKHEP1_LIVER	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	83923074	Illumina HiSeq 2500 sequencing; RNAseq of SKHEP1_LIVER	G27268.SK-HEP-1.1.bam	4902154824;4870099550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615682/SRR8615682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615682/SRR8615682_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615682	SKHEP1_LIVER	SKHEP1_LIVER
PRJNA523380	SAMN10988507	SRS4395709	SRX5414717	SRR8615683	9606	Homo sapiens	RNASeq-L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	61043434	Illumina HiSeq 2500 sequencing; RNAseq of L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G28040.L-540.1.bam	3360961240;3383697055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615683/SRR8615683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615683/SRR8615683_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615683	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988484	SRS4395708	SRX5414716	SRR8615684	9606	Homo sapiens	RNASeq-LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	88746363	Illumina HiSeq 2500 sequencing; RNAseq of LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G26177.LAMA-84.2.bam	5533265181;5528334259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615684/SRR8615684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615684/SRR8615684_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615684	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10987682	SRS4395707	SRX5414715	SRR8615685	9606	Homo sapiens	RNASeq-PANC1_PANCREAS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	111106794	Illumina HiSeq 2500 sequencing; RNAseq of PANC1_PANCREAS	G28596.PANC-1.1.bam	6826283859;6915327339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615685/SRR8615685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615685/SRR8615685_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615685	PANC1_PANCREAS	PANC1_PANCREAS
PRJNA523380	SAMN10988511	SRS4395706	SRX5414714	SRR8615686	9606	Homo sapiens	RNASeq-MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	107333118	Illumina HiSeq 2500 sequencing; RNAseq of MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G28530.MUTZ-5.1.bam	6604107906;6679161981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615686/SRR8615686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615686/SRR8615686_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615686	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988366	SRS4395705	SRX5414713	SRR8615687	9606	Homo sapiens	RNASeq-MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	98260771	Illumina HiSeq 2500 sequencing; RNAseq of MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G41677.MV-4-11.5.bam	5733206892;5712853085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615687/SRR8615687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615687/SRR8615687_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615687	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988042	SRS4395704	SRX5414712	SRR8615688	9606	Homo sapiens	RNASeq-U118MG_CENTRAL_NERVOUS_SYSTEM	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	147014444	Illumina HiSeq 2500 sequencing; RNAseq of U118MG_CENTRAL_NERVOUS_SYSTEM	G30636.U-118_MG.1.bam	8471847532;8800505835	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615688/SRR8615688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615688/SRR8615688_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615688	U118MG_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988405	SRS4395703	SRX5414711	SRR8615689	9606	Homo sapiens	RNASeq-U178_CENTRAL_NERVOUS_SYSTEM	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	79064626	Illumina HiSeq 2500 sequencing; RNAseq of U178_CENTRAL_NERVOUS_SYSTEM	G41760.U178.bam	5033711944;4971351754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615689/SRR8615689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615689/SRR8615689_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615689	U178_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10988290	SRS4395702	SRX5414710	SRR8615690	9606	Homo sapiens	RNASeq-U251MG_CENTRAL_NERVOUS_SYSTEM	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	77604877	Illumina HiSeq 2500 sequencing; RNAseq of U251MG_CENTRAL_NERVOUS_SYSTEM	G41696.U-251_MG.5.bam	4591099201;4576431387	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615690/SRR8615690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615690/SRR8615690_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615690	U251MG_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10987803	SRS4395701	SRX5414709	SRR8615691	9606	Homo sapiens	RNASeq-PATU8902_PANCREAS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	97126141	Illumina HiSeq 2500 sequencing; RNAseq of PATU8902_PANCREAS	G41684.PA-TU-8902.5.bam	5669459764;5628525905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615691/SRR8615691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615691/SRR8615691_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615691	PATU8902_PANCREAS	PATU8902_PANCREAS
PRJNA523380	SAMN10987914	SRS4395700	SRX5414708	SRR8615692	9606	Homo sapiens	RNASeq-U2OS_BONE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	76875943	Illumina HiSeq 2500 sequencing; RNAseq of U2OS_BONE	G27254.U-2_OS.1.bam	4567795497;4552289090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615692/SRR8615692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615692/SRR8615692_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615692	U2OS_BONE	U2OS_BONE
PRJNA523380	SAMN10988401	SRS4395699	SRX5414707	SRR8615693	9606	Homo sapiens	RNASeq-U343_CENTRAL_NERVOUS_SYSTEM	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	80331108	Illumina HiSeq 2500 sequencing; RNAseq of U343_CENTRAL_NERVOUS_SYSTEM	G41763.U343.bam	5123618503;5055232005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615693/SRR8615693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615693/SRR8615693_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615693	U343_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM
PRJNA523380	SAMN10989586	SRS4395698	SRX5414706	SRR8615694	9606	Homo sapiens	RNASeq-MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	114797333	Illumina HiSeq 2500 sequencing; RNAseq of MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G28623.MOLT-3.1.bam	7069415998;7163420083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615694/SRR8615694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615694/SRR8615694_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615694	MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988495	SRS4395697	SRX5414705	SRR8615695	9606	Homo sapiens	RNASeq-MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	78393089	Illumina HiSeq 2500 sequencing; RNAseq of MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G26187.MONO-MAC-1.bam	4925714746;4953508114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615695/SRR8615695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615695/SRR8615695_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615695	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
PRJNA523380	SAMN10988430	SRS4395696	SRX5414704	SRR8615696	9606	Homo sapiens	RNASeq-MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	97615920	Illumina HiSeq 2500 sequencing; RNAseq of MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	G26207.MONO-MAC-6.2.bam	6124865201;6101408334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615696/SRR8615696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615696/SRR8615696_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615696	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
